year,month,state,data_status,revenue,megawatthours,customers,price,Unnamed: 0,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
2018,11,AR,Final,79326,1465909,36517,5.41,39650,54.2,55.8,-92.4392676639,34.8997453322
2018,11,AZ,Final,68517,1151134,7575,5.95,39649,54.6,55.0,-111.664418336,34.2931098705
2018,11,CA,Final,520251,3986001,144165,13.05,39651,56.8,54.6,-119.610698951,37.2460706736
2018,11,CO,Final,98088,1334697,15625,7.35,39652,38.8,40.0,-105.547824721,38.9985518194
2018,11,CT,Final,36442,263639,4276,13.82,39653,45.7,45.6,-72.7257060428,41.6202863352
2018,11,DE,Final,16115,199948,831,8.06,39654,53.0,51.1,-75.4004040929,38.8870164548
2018,11,FL,Final,107062,1377375,21314,7.77,39655,71.6,68.3,-81.7974638723,28.6284392647
2018,11,GA,Final,169509,2644654,22792,6.41,39656,60.8,59.2,-83.4463418309,32.6492290722
2018,11,IA,Final,117273,2081966,7635,5.63,39660,39.1,43.6,-93.5000649605,42.0746268788
2018,11,ID,Final,27327,502423,28224,5.44,39657,38.0,37.9,-114.659382348,44.0890895052
2018,11,IL,Final,249189,3604543,5660,6.91,39658,44.9,47.7,-89.1983967614,40.0650409125
2018,11,IN,Final,272780,3651110,17754,7.47,39659,45.8,47.4,-86.2756397346,39.9081412284
2018,11,KS,Final,68077,930818,23877,7.31,39661,45.9,49.3,-98.3802131736,38.4847081514
2018,11,KY,Final,143934,2457356,6536,5.86,39662,50.4,51.1,-85.2904560935,37.5266674638
2018,11,LA,Final,158189,2898818,19387,5.46,39663,62.8,62.5,-92.5856620163,31.0584069584
2018,11,MA,Final,80966,546161,10518,14.82,39666,44.0,44.6,-71.7986394244,42.2533023991
2018,11,MD,Final,26122,324568,8812,8.05,39665,51.2,50.3,-76.7724546076,39.0369222963
2018,11,ME,Final,25422,280632,2937,9.06,39664,35.2,38.2,-69.2266474552,45.3714334913
2018,11,MI,Final,172494,2507456,5840,6.88,39667,38.4,41.1,-85.4371669561,44.3506813109
2018,11,MN,Final,136738,1826313,9046,7.49,39668,31.8,36.5,-94.3090126515,46.3163329315
2018,11,MO,Final,75664,1116420,8018,6.78,39670,47.0,50.3,-92.4774101578,38.3676131565
2018,11,MS,Final,84344,1353587,10982,6.23,39669,59.0,59.2,-89.6652136847,32.750866634
2018,11,MT,Final,24021,428494,8794,5.61,39671,35.9,36.4,-109.645148622,47.0335364218
2018,11,NC,Final,136532,2329994,9981,5.86,39678,55.4,54.4,-79.3723797543,35.5415341226
2018,11,ND,Final,59665,748130,9006,7.98,39679,31.0,35.2,-100.469321077,47.446338517
2018,11,NE,Final,60816,874497,57892,6.95,39672,40.4,43.4,-99.8108090713,41.5271489603
2018,11,NH,Final,20331,150832,3174,13.48,39674,38.1,40.0,-71.5775941473,43.6856317461
2018,11,NJ,Final,60460,622469,11898,9.71,39675,49.4,48.5,-74.6607541123,40.1844273633
2018,11,NM,Final,38857,681549,9297,5.7,39676,47.6,48.1,-106.108388616,34.4213707591
2018,11,NV,Final,51743,1075418,3288,4.81,39673,44.8,44.8,-116.65522549,39.3562373462
2018,11,NY,Final,86180,1497528,6815,5.75,39677,40.5,42.2,-75.5031182762,42.9403901101
2018,11,OH,Final,289778,4155624,18639,6.97,39680,45.8,46.8,-82.7900611953,40.291452206
2018,11,OK,Final,84622,1631350,18640,5.19,39681,52.3,55.0,-97.5082927121,35.5834856477
2018,11,OR,Final,67106,1097352,25274,6.12,39682,44.0,42.8,-120.555413394,43.9366481606
2018,11,PA,Final,253657,3756903,11649,6.75,39683,44.5,45.0,-77.7995595623,40.8738378455
2018,11,RI,Final,8906,56113,1780,15.87,39684,46.8,46.6,-71.5536120535,41.6760813901
2018,11,SC,Final,142594,2014206,4596,7.08,39685,59.4,58.1,-80.8961396866,33.9079742468
2018,11,SD,Final,17859,235530,3884,7.58,39686,36.2,39.7,-100.230507516,44.4361607025
2018,11,TN,Final,102812,1786717,1009,5.75,39687,52.7,53.1,-86.3433803654,35.8429870949
2018,11,TX,Final,536053,10104990,123424,5.3,39688,58.6,60.3,-99.3506971451,31.4844643819
2018,11,UT,Final,38453,734517,9639,5.24,39689,41.2,42.4,-111.678216374,39.3237947509
2018,11,VA,Final,102725,1491246,3717,6.89,39691,51.4,50.8,-78.8122544727,37.5150238913
2018,11,VT,Final,12330,116023,206,10.63,39690,37.2,39.1,-72.6626493581,44.0751958252
2018,11,WA,Final,102068,2049669,26309,4.98,39692,43.0,41.9,-120.446866425,47.3809688818
2018,11,WI,Final,138387,1888960,5699,7.33,39694,35.4,39.1,-90.0116942643,44.6380301915
2018,11,WV,Final,74987,1187473,11470,6.31,39693,47.6,47.6,-80.6137119661,38.6425987436
2018,11,WY,Final,55778,862785,10843,6.46,39695,34.8,35.8,-107.551454075,42.999642032
2018,10,AL,Final,170939,2888750,7320,5.92,39600,73.4,69.3,-86.8283719359,32.7898321918
2018,10,AR,Final,80756,1551431,38965,5.21,39602,68.8,67.3,-92.4392676639,34.8997453322
2018,10,AZ,Final,78317,1180673,7729,6.63,39601,67.9,66.5,-111.664418336,34.2931098705
2018,10,CA,Final,653957,4559748,154482,14.34,39603,66.0,64.0,-119.610698951,37.2460706736
2018,10,CO,Final,103654,1355809,15967,7.65,39604,53.4,51.9,-105.547824721,38.9985518194
2018,10,CT,Final,37945,280264,4284,13.54,39605,59.2,56.2,-72.7257060428,41.6202863352
2018,10,DE,Final,16433,207436,832,7.92,39606,66.9,61.9,-75.4004040929,38.8870164548
2018,10,FL,Final,108402,1415499,21259,7.66,39607,79.4,75.6,-81.7974638723,28.6284392647
2018,10,GA,Final,152833,2811539,22888,5.44,39608,74.1,69.4,-83.4463418309,32.6492290722
2018,10,IA,Final,114392,2017362,7736,5.67,39612,57.0,57.1,-93.5000649605,42.0746268788
2018,10,ID,Final,32698,579765,28509,5.64,39609,50.1,49.4,-114.659382348,44.0890895052
2018,10,IL,Final,246121,3539342,5728,6.95,39610,62.2,60.4,-89.1983967614,40.0650409125
2018,10,IN,Final,276639,3796713,17790,7.29,39611,62.4,59.8,-86.2756397346,39.9081412284
2018,10,KS,Final,77164,1010534,23997,7.64,39613,61.8,62.5,-98.3802131736,38.4847081514
2018,10,KY,Final,140818,2535398,6780,5.55,39614,66.0,62.8,-85.2904560935,37.5266674638
2018,10,LA,Final,161834,3230698,19543,5.01,39615,75.4,72.3,-92.5856620163,31.0584069584
2018,10,MA,Final,84811,579714,10489,14.63,39618,57.8,55.2,-71.7986394244,42.2533023991
2018,10,MD,Final,25767,326067,8812,7.9,39617,65.8,61.4,-76.7724546076,39.0369222963
2018,10,ME,Final,24347,271129,3125,8.98,39616,49.9,49.6,-69.2266474552,45.3714334913
2018,10,MI,Final,183056,2577419,5900,7.1,39619,54.2,53.0,-85.4371669561,44.3506813109
2018,10,MN,Final,141079,1883275,9210,7.49,39620,49.8,50.9,-94.3090126515,46.3163329315
2018,10,MO,Final,76416,1121304,8041,6.81,39622,63.8,62.6,-92.4774101578,38.3676131565
2018,10,MS,Final,84799,1432896,9882,5.92,39621,73.2,69.8,-89.6652136847,32.750866634
2018,10,MT,Final,22956,413617,11082,5.55,39623,47.3,48.5,-109.645148622,47.0335364218
2018,10,NC,Final,149088,2425476,10007,6.15,39630,69.4,65.0,-79.3723797543,35.5415341226
2018,10,ND,Final,59819,756990,9006,7.9,39631,47.0,50.1,-100.469321077,47.446338517
2018,10,NE,Final,64431,899727,58815,7.16,39624,56.4,56.8,-99.8108090713,41.5271489603
2018,10,NH,Final,22849,173968,3169,13.13,39626,53.0,51.1,-71.5775941473,43.6856317461
2018,10,NJ,Final,61242,625570,11917,9.79,39627,63.3,59.5,-74.6607541123,40.1844273633
2018,10,NM,Final,41155,703260,9369,5.85,39628,60.4,59.3,-106.108388616,34.4213707591
2018,10,NV,Final,53182,981742,3355,5.42,39625,57.6,56.2,-116.65522549,39.3562373462
2018,10,NY,Final,90895,1506897,6835,6.03,39629,55.6,53.4,-75.5031182762,42.9403901101
2018,10,OH,Final,311986,4443956,18698,7.02,39632,61.9,58.6,-82.7900611953,40.291452206
2018,10,OK,Final,87213,1630684,18658,5.35,39633,67.0,67.4,-97.5082927121,35.5834856477
2018,10,OR,Final,68779,1178127,25751,5.84,39634,53.1,52.7,-120.555413394,43.9366481606
2018,10,PA,Final,265064,3922712,11601,6.76,39635,59.5,56.2,-77.7995595623,40.8738378455
2018,10,RI,Final,8841,56639,1751,15.61,39636,59.6,56.9,-71.5536120535,41.6760813901
2018,10,SC,Final,133964,2298980,4540,5.83,39637,73.2,68.5,-80.8961396866,33.9079742468
2018,10,SD,Final,18708,239653,3949,7.81,39638,52.4,54.1,-100.230507516,44.4361607025
2018,10,TN,Final,103494,1868487,1012,5.54,39639,67.9,64.4,-86.3433803654,35.8429870949
2018,10,TX,Final,569164,10811331,125905,5.26,39640,70.8,71.0,-99.3506971451,31.4844643819
2018,10,UT,Final,47359,788871,9691,6.0,39641,56.6,54.7,-111.678216374,39.3237947509
2018,10,VA,Final,105872,1532415,3701,6.91,39643,65.9,61.6,-78.8122544727,37.5150238913
2018,10,VT,Final,12782,122729,206,10.41,39642,52.6,50.7,-72.6626493581,44.0751958252
2018,10,WA,Final,103867,2163668,27104,4.8,39644,51.8,52.0,-120.446866425,47.3809688818
2018,10,WI,Final,155732,2115147,5767,7.36,39646,52.4,52.4,-90.0116942643,44.6380301915
2018,10,WV,Final,76762,1257473,11467,6.1,39645,62.8,58.8,-80.6137119661,38.6425987436
2018,10,WY,Final,56201,851277,10896,6.6,39647,49.1,48.0,-107.551454075,42.999642032
2018,9,AL,Final,175245,2804737,7346,6.25,39552,79.4,76.9,-86.8283719359,32.7898321918
2018,9,AR,Final,90001,1602551,40569,5.62,39554,76.9,76.1,-92.4392676639,34.8997453322
2018,9,AZ,Final,82729,1203769,7778,6.87,39553,78.1,74.9,-111.664418336,34.2931098705
2018,9,CA,Final,628065,4361766,141152,14.4,39555,73.8,71.2,-119.610698951,37.2460706736
2018,9,CO,Final,106329,1405283,16156,7.57,39556,64.0,61.2,-105.547824721,38.9985518194
2018,9,CT,Final,38698,276453,4293,14.0,39557,70.2,65.0,-72.7257060428,41.6202863352
2018,9,DE,Final,15893,195567,833,8.13,39558,76.1,70.6,-75.4004040929,38.8870164548
2018,9,FL,Final,114850,1510930,21390,7.6,39559,82.3,80.1,-81.7974638723,28.6284392647
2018,9,GA,Final,180379,2838655,23147,6.35,39560,79.6,76.8,-83.4463418309,32.6492290722
2018,9,IA,Final,150243,2020267,7978,7.44,39564,68.9,67.2,-93.5000649605,42.0746268788
2018,9,ID,Final,50374,824730,28652,6.11,39561,60.6,59.1,-114.659382348,44.0890895052
2018,9,IL,Final,238614,3620929,5721,6.59,39562,72.5,69.8,-89.1983967614,40.0650409125
2018,9,IN,Final,279977,3812272,17778,7.34,39563,71.9,69.0,-86.2756397346,39.9081412284
2018,9,KS,Final,78901,999472,24239,7.89,39565,72.9,72.9,-98.3802131736,38.4847081514
2018,9,KY,Final,140908,2486986,6784,5.67,39566,74.4,71.7,-85.2904560935,37.5266674638
2018,9,LA,Final,170848,3294309,19582,5.19,39567,81.1,79.4,-92.5856620163,31.0584069584
2018,9,MA,Final,83123,557357,10528,14.91,39570,69.4,64.0,-71.7986394244,42.2533023991
2018,9,MD,Final,27828,350188,8819,7.95,39569,74.9,70.1,-76.7724546076,39.0369222963
2018,9,ME,Final,23025,257173,2903,8.95,39568,63.0,59.0,-69.2266474552,45.3714334913
2018,9,MI,Final,180174,2563549,6013,7.03,39571,66.1,62.2,-85.4371669561,44.3506813109
2018,9,MN,Final,152534,1906559,9569,8.0,39572,63.2,61.5,-94.3090126515,46.3163329315
2018,9,MO,Final,82057,1147976,8037,7.15,39574,73.9,72.2,-92.4774101578,38.3676131565
2018,9,MS,Final,84233,1408402,10533,5.98,39573,79.6,77.7,-89.6652136847,32.750866634
2018,9,MT,Final,20837,430529,11940,4.84,39575,58.8,59.0,-109.645148622,47.0335364218
2018,9,NC,Final,148254,2151726,10033,6.89,39582,76.8,73.0,-79.3723797543,35.5415341226
2018,9,ND,Final,58388,724284,9040,8.06,39583,61.3,61.6,-100.469321077,47.446338517
2018,9,NE,Final,72300,927989,64057,7.79,39576,68.2,67.5,-99.8108090713,41.5271489603
2018,9,NH,Final,22092,168160,3158,13.14,39578,65.1,60.3,-71.5775941473,43.6856317461
2018,9,NJ,Final,62422,608203,11874,10.26,39579,73.5,68.3,-74.6607541123,40.1844273633
2018,9,NM,Final,42852,722160,9402,5.93,39580,69.9,67.6,-106.108388616,34.4213707591
2018,9,NV,Final,82302,1072202,3592,7.68,39577,69.1,65.9,-116.65522549,39.3562373462
2018,9,NY,Final,96220,1596378,6856,6.03,39581,67.0,62.5,-75.5031182762,42.9403901101
2018,9,OH,Final,290582,4225678,18658,6.88,39584,71.6,67.7,-82.7900611953,40.291452206
2018,9,OK,Final,90257,1699524,18692,5.31,39585,76.9,77.0,-97.5082927121,35.5834856477
2018,9,OR,Final,96737,1183625,25830,8.17,39586,62.0,60.7,-120.555413394,43.9366481606
2018,9,PA,Final,296281,4434275,11619,6.68,39587,69.4,65.0,-77.7995595623,40.8738378455
2018,9,RI,Final,8709,57288,1787,15.2,39588,70.8,65.3,-71.5536120535,41.6760813901
2018,9,SC,Final,154362,2512390,4565,6.14,39589,79.7,76.2,-80.8961396866,33.9079742468
2018,9,SD,Final,20343,254775,4053,7.98,39590,65.7,65.3,-100.230507516,44.4361607025
2018,9,TN,Final,106928,1870429,1008,5.72,39591,75.7,73.1,-86.3433803654,35.8429870949
2018,9,TX,Final,551995,10627382,127484,5.19,39592,79.6,78.9,-99.3506971451,31.4844643819
2018,9,UT,Final,47862,810469,9765,5.91,39593,69.1,65.0,-111.678216374,39.3237947509
2018,9,VA,Final,104215,1523603,3699,6.84,39595,74.0,70.1,-78.8122544727,37.5150238913
2018,9,VT,Final,12426,116093,205,10.7,39594,64.5,59.7,-72.6626493581,44.0751958252
2018,9,WA,Final,98683,2077441,27350,4.75,39596,61.2,60.3,-120.446866425,47.3809688818
2018,9,WI,Final,156097,2099800,5921,7.43,39598,64.8,62.2,-90.0116942643,44.6380301915
2018,9,WV,Final,71287,1132614,11463,6.29,39597,71.4,67.4,-80.6137119661,38.6425987436
2018,9,WY,Final,57594,845384,11011,6.81,39599,60.4,58.5,-107.551454075,42.999642032
2018,8,AL,Final,187821,3001477,7399,6.26,39504,80.1,79.6,-86.8283719359,32.7898321918
2018,8,AR,Final,97577,1674310,42530,5.83,39506,80.3,79.8,-92.4392676639,34.8997453322
2018,8,AZ,Final,98157,1280702,7798,7.66,39505,81.2,78.7,-111.664418336,34.2931098705
2018,8,CA,Final,788079,5196107,153928,15.17,39507,78.0,74.2,-119.610698951,37.2460706736
2018,8,CO,Final,113679,1511684,16198,7.52,39508,68.1,66.1,-105.547824721,38.9985518194
2018,8,CT,Final,42462,308047,4300,13.78,39509,74.2,69.7,-72.7257060428,41.6202863352
2018,8,DE,Final,18120,227763,834,7.96,39510,77.9,74.6,-75.4004040929,38.8870164548
2018,8,FL,Final,118439,1556996,21617,7.61,39511,82.3,81.0,-81.7974638723,28.6284392647
2018,8,GA,Final,189145,2963176,23646,6.38,39512,79.8,79.4,-83.4463418309,32.6492290722
2018,8,IA,Final,176166,2165271,8057,8.14,39516,72.4,72.6,-93.5000649605,42.0746268788
2018,8,ID,Final,76447,1066912,28669,7.17,39513,66.7,64.3,-114.659382348,44.0890895052
2018,8,IL,Final,268145,3955527,5734,6.78,39514,74.8,74.4,-89.1983967614,40.0650409125
2018,8,IN,Final,300856,4129820,17797,7.29,39515,74.0,73.4,-86.2756397346,39.9081412284
2018,8,KS,Final,84140,1104213,24701,7.62,39517,77.2,78.1,-98.3802131736,38.4847081514
2018,8,KY,Final,141992,2605707,6788,5.45,39518,76.2,75.5,-85.2904560935,37.5266674638
2018,8,LA,Final,184883,3266391,19826,5.66,39519,82.8,81.8,-92.5856620163,31.0584069584
2018,8,MA,Final,93477,639195,10471,14.62,39522,73.4,68.6,-71.7986394244,42.2533023991
2018,8,MD,Final,27308,344700,8799,7.92,39521,76.6,74.1,-76.7724546076,39.0369222963
2018,8,ME,Final,26936,291576,3091,9.24,39520,68.4,64.2,-69.2266474552,45.3714334913
2018,8,MI,Final,195659,2832289,6046,6.91,39523,70.2,67.0,-85.4371669561,44.3506813109
2018,8,MN,Final,156390,2014631,9667,7.76,39524,68.6,67.6,-94.3090126515,46.3163329315
2018,8,MO,Final,95951,1242507,8065,7.72,39526,77.3,76.8,-92.4774101578,38.3676131565
2018,8,MS,Final,90166,1458122,11555,6.18,39525,81.0,80.5,-89.6652136847,32.750866634
2018,8,MT,Final,28567,454440,12187,6.29,39527,65.6,64.8,-109.645148622,47.0335364218
2018,8,NC,Final,165531,2529997,10118,6.54,39534,77.2,76.2,-79.3723797543,35.5415341226
2018,8,ND,Final,59186,743821,9020,7.96,39535,68.4,67.9,-100.469321077,47.446338517
2018,8,NE,Final,91730,1116861,64500,8.21,39528,72.1,73.4,-99.8108090713,41.5271489603
2018,8,NH,Final,25027,191897,3192,13.04,39530,69.6,65.3,-71.5775941473,43.6856317461
2018,8,NJ,Final,70012,671393,11944,10.43,39531,76.5,72.5,-74.6607541123,40.1844273633
2018,8,NM,Final,43648,751088,9413,5.81,39532,74.0,71.7,-106.108388616,34.4213707591
2018,8,NV,Final,92850,1146419,3601,8.1,39529,75.1,71.1,-116.65522549,39.3562373462
2018,8,NY,Final,98836,1624429,6889,6.08,39533,70.8,67.1,-75.5031182762,42.9403901101
2018,8,OH,Final,316864,4578710,18756,6.92,39536,73.7,71.9,-82.7900611953,40.291452206
2018,8,OK,Final,95444,1734518,18842,5.5,39537,81.3,81.3,-97.5082927121,35.5834856477
2018,8,OR,Final,78345,1365767,25954,5.74,39538,67.8,64.4,-120.555413394,43.9366481606
2018,8,PA,Final,304703,4540014,11678,6.71,39539,71.8,69.3,-77.7995595623,40.8738378455
2018,8,RI,Final,10359,69625,1775,14.88,39540,74.4,69.4,-71.5536120535,41.6760813901
2018,8,SC,Final,139628,2622436,4630,5.32,39541,80.1,79.3,-80.8961396866,33.9079742468
2018,8,SD,Final,22042,270107,4078,8.16,39542,71.0,71.5,-100.230507516,44.4361607025
2018,8,TN,Final,113578,1981265,1017,5.73,39543,77.3,76.6,-86.3433803654,35.8429870949
2018,8,TX,Final,633849,11272432,130070,5.62,39544,83.8,82.1,-99.3506971451,31.4844643819
2018,8,UT,Final,59739,878605,9761,6.8,39545,74.2,70.4,-111.678216374,39.3237947509
2018,8,VA,Final,110150,1587829,3740,6.94,39547,75.1,73.9,-78.8122544727,37.5150238913
2018,8,VT,Final,13154,123454,204,10.65,39546,68.8,64.7,-72.6626493581,44.0751958252
2018,8,WA,Final,118329,2274327,28173,5.2,39548,66.8,63.8,-120.446866425,47.3809688818
2018,8,WI,Final,172762,2268651,5956,7.62,39550,69.2,67.7,-90.0116942643,44.6380301915
2018,8,WV,Final,78115,1210128,11493,6.46,39549,72.4,71.1,-80.6137119661,38.6425987436
2018,8,WY,Final,58352,884399,11051,6.6,39551,65.4,64.3,-107.551454075,42.999642032
2018,7,AL,Final,183745,2973438,7414,6.18,39456,80.0,78.7,-86.8283719359,32.7898321918
2018,7,AR,Final,99211,1676885,42596,5.92,39458,80.9,78.4,-92.4392676639,34.8997453322
2018,7,AZ,Final,97224,1277507,7814,7.61,39457,80.4,77.0,-111.664418336,34.2931098705
2018,7,CA,Final,720533,4757115,149766,15.15,39459,75.5,71.5,-119.610698951,37.2460706736
2018,7,CO,Final,112790,1460656,16166,7.72,39460,68.2,64.1,-105.547824721,38.9985518194
2018,7,CT,Final,37520,280644,4262,13.37,39461,70.2,68.0,-72.7257060428,41.6202863352
2018,7,DE,Final,16689,209910,836,7.95,39462,74.9,73.1,-75.4004040929,38.8870164548
2018,7,FL,Final,117613,1539736,21667,7.64,39463,81.9,80.2,-81.7974638723,28.6284392647
2018,7,GA,Final,182753,2904543,23748,6.29,39464,79.8,78.6,-83.4463418309,32.6492290722
2018,7,IA,Final,165850,2021670,8007,8.2,39468,73.1,71.5,-93.5000649605,42.0746268788
2018,7,ID,Final,90344,1281263,28653,7.05,39465,63.0,60.8,-114.659382348,44.0890895052
2018,7,IL,Final,270387,3987418,5742,6.78,39466,74.9,73.4,-89.1983967614,40.0650409125
2018,7,IN,Final,288058,3931896,17788,7.33,39467,73.8,72.5,-86.2756397346,39.9081412284
2018,7,KS,Final,82905,1070966,24837,7.74,39469,78.4,76.1,-98.3802131736,38.4847081514
2018,7,KY,Final,135604,2392188,6798,5.67,39470,76.0,74.4,-85.2904560935,37.5266674638
2018,7,LA,Final,180745,3200725,19882,5.65,39471,82.8,80.8,-92.5856620163,31.0584069584
2018,7,MA,Final,88132,595873,10551,14.79,39474,69.0,67.0,-71.7986394244,42.2533023991
2018,7,MD,Final,29636,365807,8795,8.1,39473,74.1,72.8,-76.7724546076,39.0369222963
2018,7,ME,Final,21593,234490,2926,9.21,39472,63.9,62.6,-69.2266474552,45.3714334913
2018,7,MI,Final,187305,2561712,6023,7.31,39475,67.8,65.6,-85.4371669561,44.3506813109
2018,7,MN,Final,159732,2008098,9597,7.95,39476,68.4,66.3,-94.3090126515,46.3163329315
2018,7,MO,Final,100527,1199257,8111,8.38,39478,77.8,75.3,-92.4774101578,38.3676131565
2018,7,MS,Final,86210,1445252,11530,5.97,39477,81.2,79.6,-89.6652136847,32.750866634
2018,7,MT,Final,24485,406451,11749,6.02,39479,63.0,62.0,-109.645148622,47.0335364218
2018,7,NC,Final,176960,2551047,10122,6.94,39486,77.0,75.2,-79.3723797543,35.5415341226
2018,7,ND,Final,59586,738834,9033,8.06,39487,68.4,66.0,-100.469321077,47.446338517
2018,7,NE,Final,98137,1113592,64238,8.81,39480,72.8,71.4,-99.8108090713,41.5271489603
2018,7,NH,Final,21989,164721,3157,13.35,39482,65.6,64.0,-71.5775941473,43.6856317461
2018,7,NJ,Final,66093,653010,11894,10.12,39483,73.1,71.0,-74.6607541123,40.1844273633
2018,7,NM,Final,44428,739680,9400,6.01,39484,74.7,70.9,-106.108388616,34.4213707591
2018,7,NV,Final,83928,1141593,3602,7.35,39481,72.4,68.0,-116.65522549,39.3562373462
2018,7,NY,Final,99846,1597251,6895,6.25,39485,67.3,65.8,-75.5031182762,42.9403901101
2018,7,OH,Final,305833,4392742,18687,6.96,39488,72.6,70.9,-82.7900611953,40.291452206
2018,7,OK,Final,92186,1661995,18832,5.55,39489,81.6,79.3,-97.5082927121,35.5834856477
2018,7,OR,Final,68279,1356346,25897,5.03,39490,63.8,61.0,-120.555413394,43.9366481606
2018,7,PA,Final,292256,4334697,11685,6.74,39491,69.1,68.2,-77.7995595623,40.8738378455
2018,7,RI,Final,9807,66096,1786,14.84,39492,69.9,67.6,-71.5536120535,41.6760813901
2018,7,SC,Final,159480,2494124,4655,6.39,39493,80.2,78.4,-80.8961396866,33.9079742468
2018,7,SD,Final,21842,272267,4063,8.02,39494,70.8,69.2,-100.230507516,44.4361607025
2018,7,TN,Final,109384,1887437,1010,5.8,39495,77.3,75.5,-86.3433803654,35.8429870949
2018,7,TX,Final,658575,10879005,129556,6.05,39496,84.2,81.0,-99.3506971451,31.4844643819
2018,7,UT,Final,53454,859575,9747,6.22,39497,72.6,67.8,-111.678216374,39.3237947509
2018,7,VA,Final,110208,1591496,3737,6.92,39499,74.1,72.8,-78.8122544727,37.5150238913
2018,7,VT,Final,13241,123836,204,10.69,39498,64.6,63.4,-72.6626493581,44.0751958252
2018,7,WA,Final,107901,2232586,27723,4.83,39500,62.8,60.8,-120.446866425,47.3809688818
2018,7,WI,Final,165890,2186638,5906,7.59,39502,68.2,66.6,-90.0116942643,44.6380301915
2018,7,WV,Final,77353,1192855,11497,6.48,39501,71.2,69.9,-80.6137119661,38.6425987436
2018,7,WY,Final,60912,912009,11029,6.68,39503,63.8,61.4,-107.551454075,42.999642032
2018,6,AL,Final,182614,2893895,7419,6.31,39408,76.9,74.1,-86.8283719359,32.7898321918
2018,6,AR,Final,88477,1556769,39198,5.68,39410,77.6,72.6,-92.4392676639,34.8997453322
2018,6,AZ,Final,81306,1190529,7872,6.83,39409,73.6,69.8,-111.664418336,34.2931098705
2018,6,CA,Final,660179,4501507,150154,14.67,39411,67.2,64.5,-119.610698951,37.2460706736
2018,6,CO,Final,106177,1366062,16223,7.77,39412,61.8,56.5,-105.547824721,38.9985518194
2018,6,CT,Final,33204,223604,4323,14.85,39413,64.3,61.1,-72.7257060428,41.6202863352
2018,6,DE,Final,16421,214264,836,7.66,39414,70.4,66.4,-75.4004040929,38.8870164548
2018,6,FL,Final,115641,1522427,21695,7.6,39415,78.9,77.2,-81.7974638723,28.6284392647
2018,6,GA,Final,181158,2812305,23698,6.44,39416,76.5,74.2,-83.4463418309,32.6492290722
2018,6,IA,Final,166496,2090657,8040,7.96,39420,70.0,64.4,-93.5000649605,42.0746268788
